id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
13228684,2018-06-08 2:56:28 p.m. CEST,2018-06-08,2018-06-08 12:56:28 UTC,Paris,926603,dirkmaes,"",2018-06-08 12:59:31 UTC,2019-01-19 10:50:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13228684,https://inaturalist-open-data.s3.amazonaws.com/photos/19349511/medium.jpeg,,"",Caterpillar,1,0,false,2,"Lindestraat, 9220 Hamme, België",51.0888900757,4.1480555534,,,,,,,,false,gps,gps,Mallow Skipper,Carcharodus alceae,Mallow Skipper,Insecta,325871
13358741,2018/05/27 10:50 AM +08,2018-05-27,2018-05-27 02:50:00 UTC,Singapore,101023,plaintiger,Steven Chong,2018-06-12 07:10:25 UTC,2021-01-30 11:29:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13358741,https://inaturalist-open-data.s3.amazonaws.com/photos/19582012/medium.jpeg,,"","Yellow Flat caterpillar, Mooreana trichoneura trichoneura on Turn-in-the-wind, Mallotus paniculatus",1,0,false,,"Bulim Forest, Singapore",1.361709,103.730144,186,,,,186,,,false,,,Yellow Flat,Mooreana trichoneura,Yellow Flat,Insecta,503375
13658493,2018-06-15 6:31:12 PM EDT,2018-06-15,2018-06-15 22:31:12 UTC,Eastern Time (US & Canada),341557,toxmace,Tom Austin,2018-06-22 03:16:23 UTC,2018-09-21 05:53:52 UTC,research,CC-BY,https://www.inaturalist.org/observations/13658493,https://inaturalist-open-data.s3.amazonaws.com/photos/20110926/medium.jpeg,,"",Caterpillars on Thalia dealbata,1,0,false,2,"544 SC-174, Edisto Island, SC 29438, USA",32.5249539611,-80.2976322547,516,,,,516,,,false,gps,gps,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,Insecta,53866
13977426,2018-06-30 9:39:39 AM EDT,2018-06-30,2018-06-30 13:39:39 UTC,Eastern Time (US & Canada),341557,toxmace,Tom Austin,2018-07-02 12:41:04 UTC,2018-09-21 05:52:43 UTC,research,CC-BY,https://www.inaturalist.org/observations/13977426,https://inaturalist-open-data.s3.amazonaws.com/photos/20667765/medium.jpeg,,"",Caterpillars on Thalia dealbata.,1,0,false,2,"Hollywood, SC 29449, USA",32.6822093137,-80.3477365896,9,,,,9,,,false,gps,gps,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,Insecta,53866
15109496,2018/08/04 10:54 AM EDT,2018-08-04,2018-08-04 14:54:00 UTC,Eastern Time (US & Canada),584526,joebartok,Joe Bartok,2018-08-04 18:28:16 UTC,2020-01-15 12:52:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15109496,https://inaturalist-open-data.s3.amazonaws.com/photos/22572601/medium.jpg,,"","Caterpillar about 3 mm long, first or second instar? In a silked-together American Groundnut leaf.",1,0,false,,"Tweed, ON, Canada",44.477092,-77.302016,5,,,,5,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
15110022,2018/08/04 11:21 AM EDT,2018-08-04,2018-08-04 15:21:00 UTC,Eastern Time (US & Canada),584526,joebartok,Joe Bartok,2018-08-04 18:46:15 UTC,2020-01-15 12:52:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15110022,https://inaturalist-open-data.s3.amazonaws.com/photos/22573542/medium.jpg,,"","Caterpillar about 3 mm long, first or second instar? In a silked-together American Groundnut leaf.",1,0,false,,"Tweed, ON, Canada",44.47802,-77.30401,11,,,,11,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
16117863,Sat Sep 01 2018 18:37:27 GMT-0500 (CDT),2018-09-01,2018-09-01 23:37:27 UTC,Central Time (US & Canada),461665,leahn19,Leah Nelson,2018-09-02 00:56:13 UTC,2018-10-29 06:47:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16117863,https://static.inaturalist.org/photos/24151139/medium.jpg,,"",This caterpillar was rolled up inside of a Canna leaf. ,2,0,false,3,"214 Woodside Dr, Norman, OK, US",35.2503530249,-97.4384766568,32,,,,32,,,false,,,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,Insecta,53866
17120671,Mon Oct 01 2018 18:25:20 GMT+0200 (GMT+2),2018-10-01,2018-10-01 14:25:20 UTC,Pretoria,611863,suncana,"",2018-10-02 04:18:42 UTC,2021-07-08 05:06:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/17120671,https://static.inaturalist.org/photos/25929562/medium.jpg,,"","CR 6

Caterpillar: https://www.inaturalist.org/observations/16042148",4,0,false,3,"16 Tyburn Way, Westville, KZN, ZA",-29.8450657409,30.9195869598,24,,,,24,,open,false,,,Bush Nightfighter,Artitropa erinnys erinnys,Bush Nightfighter,Insecta,651460
17348709,2004-08-09 19:10:32,2004-08-09,2004-08-09 23:10:32 UTC,Eastern Time (US & Canada),586546,stevecollins,Steve Collins,2018-10-09 14:28:10 UTC,2020-02-25 21:21:32 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/17348709,https://static.inaturalist.org/photos/26341543/medium.jpg,,"Long-tailed Skipper, Immokalee, FL, caterpillar, dorsal, green, small, Urbanus proteus, Urbanus, Skipper, August, bmna, Lepidoptera, Butterfly, Hesperiidae, Long-tailed Skipper (Urbanus proteus)","Immokalee, FL",1,0,false,,"Florida, United States",26.460128,-81.43929,,,,,,,,false,,"",Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
17430704,2015/08/29 12:21 PM EDT,2015-08-29,2015-08-29 16:21:00 UTC,Eastern Time (US & Canada),584526,joebartok,Joe Bartok,2018-10-12 09:55:39 UTC,2020-01-15 12:57:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17430704,https://inaturalist-open-data.s3.amazonaws.com/photos/26491929/medium.jpg,,"","Ontario Butterfly Atlas, TEA15_00370 – http://www.butterfly.ontarioinsects.org/ontbutterflyatlas/SQL.php?starting=1333&type=recordsCO&sp=one&area=squares&order=date&spIndex=1&areaID=18UQ12&areaName=


Both caterpillars about 40 mm long, inside the same stitched-together Flowering Raspberry leaf.",2,0,false,,"Tweed, ON, Canada",44.481031,-77.298827,11,,,,11,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
17530128,2018/10/15 8:21 AM HST,2018-10-15,2018-10-15 18:21:00 UTC,Hawaii,1278736,kekedouloveme232,,2018-10-15 14:03:05 UTC,2021-11-15 10:58:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17530128,https://inaturalist-open-data.s3.amazonaws.com/photos/26681966/medium.jpg,,""," A butterfly's lifecycle is made up of four parts, egg, larva (caterpillars), pupa (chrysalis) and adult. Butterflies attach their eggs to leaves with a special glue. ... Butterflies often have brightly coloured wings with unique patterns made up of tiny scales",2,0,false,,"6895 AL-75, Pinson, AL 35126, USA",33.704148,-86.6686481,188,,,,188,,,false,,,Least Skipper,Ancyloxypha numitor,Least Skipper,Insecta,58481
17724730,Sun Oct 21 2018 11:31:50 GMT-0500 (CDT),2018-10-21,2018-10-21 16:31:50 UTC,Central Time (US & Canada),1156903,jjali88,Jawaid Ali,2018-10-21 22:46:34 UTC,2022-12-17 17:05:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17724730,https://static.inaturalist.org/photos/27024902/medium.jpg,,"",Green and yellow striped caterpillar with red/black head observed crawling on leaf during windy day.,1,0,false,3,"602 Vineyard Hollow Ct, Richmond, TX, US",29.64458,-95.7163466667,5,,,,5,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
17749877,2017/10/27 2:17 PM EDT,2017-10-27,2017-10-27 18:17:00 UTC,Eastern Time (US & Canada),303165,kyukich,Karen Yukich,2018-10-22 19:09:16 UTC,2021-07-28 04:36:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17749877,https://inaturalist-open-data.s3.amazonaws.com/photos/27069739/medium.jpeg,,"caterpillar, butterfly",,2,0,false,,"Hidalgo County, TX, USA",26.1243866667,-97.95775,,,,,,,,false,,,Guava Skipper,Phocides lilea,Guava Skipper,Insecta,1267498
18426198,2018/11/15 11:32 AM HKT,2018-11-15,2018-11-15 03:32:00 UTC,Hong Kong,1064402,poonpoon,Siupoon Kwan,2018-11-16 10:58:01 UTC,2021-07-08 05:26:45 UTC,research,,https://www.inaturalist.org/observations/18426198,https://static.inaturalist.org/photos/28168301/medium.jpg,,"",Ichneumon Wasp cocoon with remains of parasitized caterpillar,1,0,false,,香港元朗,22.4445376,114.0222076,5058,,,,5058,,,false,,,Grass Demon,Udaspes folus,Grass Demon,Insecta,154364
19016739,Fri Dec 14 2018 18:38:39 GMT+0200 (GMT+2),2018-12-14,2018-12-14 16:38:39 UTC,Africa/Johannesburg,611863,suncana,"",2018-12-14 19:13:36 UTC,2019-11-10 09:43:02 UTC,research,CC-BY,https://www.inaturalist.org/observations/19016739,https://static.inaturalist.org/photos/29163456/medium.jpg,,"","CR 11

Caterpillar: https://www.inaturalist.org/observations/16042459",2,0,false,3,"16 Tyburn Way, Westville, KZN, ZA",-29.8451763392,30.9195826312,49,,,,49,,open,false,,,Banana-tree Nightfighter,Moltena fiara,Banana-tree Nightfighter,Insecta,676195
19150880,2018/11/04 7:07 AM UTC,2018-11-04,,UTC,1359300,spyingnaturalist,"",2018-12-22 11:52:52 UTC,2020-03-25 15:33:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19150880,https://inaturalist-open-data.s3.amazonaws.com/photos/29404405/medium.jpeg,,"",note tiny caterpillar,4,0,false,,"Mission, TX, USA",26.1800532138,-98.3668038829,2,,,,2,,,false,,,Fiery Skipper,Hylephila phyleus,Fiery Skipper,Insecta,50340
19424892,2018/08/29 10:33 PM CDT,2018-08-29,2018-08-30 03:33:00 UTC,Central Time (US & Canada),529040,jciv,Joseph Connors,2019-01-04 21:07:52 UTC,2021-07-28 04:36:18 UTC,research,CC-BY,https://www.inaturalist.org/observations/19424892,https://static.inaturalist.org/photos/29881204/medium.jpeg,,"butterfly, caterpillar, guava skipper, skipper",,1,0,false,,"Mission, TX, USA",26.1802365139,-98.3307862466,54,,,,54,,,false,,,Guava Skipper,Phocides lilea,Guava Skipper,Insecta,1267498
20384098,Thu Feb 14 2019 19:24:58 GMT+0200 (GMT+2),2019-02-14,2019-02-14 17:24:58 UTC,Africa/Johannesburg,611863,suncana,"",2019-02-16 10:41:14 UTC,2019-02-24 04:44:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/20384098,https://static.inaturalist.org/photos/31477409/medium.jpg,,"","CR 119

Caterpillar: https://www.inaturalist.org/observations/20217671

Butterfly: https://www.inaturalist.org/observations/20699359",2,0,false,3,"16 Tyburn Way, Westville, KZN, ZA",-29.8451315705,30.9196051397,5,,,,5,,open,false,,,Forest Elfin,Sarangesa motozi,Forest Elfin,Insecta,362279
20699359,Thu Feb 21 2019 18:07:52 GMT+0200 (GMT+2),2019-02-21,2019-02-21 16:07:52 UTC,Africa/Johannesburg,611863,suncana,"",2019-02-23 17:52:45 UTC,2019-10-28 03:57:48 UTC,research,CC-BY,https://www.inaturalist.org/observations/20699359,https://static.inaturalist.org/photos/31911684/medium.jpg,,"","CR 119

Caterpillar: https://www.inaturalist.org/observations/20217671

Chrysalis: https://www.inaturalist.org/observations/20384098",3,0,false,3,"16 Tyburn Way, Westville, KZN, ZA",-29.8451993694,30.9195869539,10,,,,10,,open,false,,,Forest Elfin,Sarangesa motozi,Forest Elfin,Insecta,362279
22408135,Sat Apr 13 2019 15:03:30 GMT+0200 (GMT+2),2019-04-13,2019-04-13 13:03:30 UTC,Africa/Johannesburg,611863,suncana,"",2019-04-13 13:27:04 UTC,2019-10-21 19:37:29 UTC,research,CC-BY,https://www.inaturalist.org/observations/22408135,https://static.inaturalist.org/photos/34707905/medium.jpg,,"","CRG 117

Caterpillar: https://www.inaturalist.org/observations/20053362",5,0,false,3,"3 Edgecliff Road, Westville, KZN, ZA",-29.8245300392,30.9258626818,114,,,,114,,open,false,,,Coeliades keithloa,Coeliades keithloa,Red-tab Policeman,Insecta,658440
23025141,2011/06/16 3:33 PM CEST,2011-06-16,2011-06-16 13:33:00 UTC,Paris,1484582,gillessanmartin,Gilles San Martin,2019-04-24 23:44:04 UTC,2019-04-25 19:46:50 UTC,research,CC0,https://www.inaturalist.org/observations/23025141,https://inaturalist-open-data.s3.amazonaws.com/photos/35691814/medium.jpeg,,"caterpillar, rhopalocera, inaturalist",Carcharodus alceae caterpillar,2,0,false,,"Gembloux, Belgique",50.5634606,4.6977906167,,,,,,,,false,,,Malven-Dickkopffalter,Carcharodus alceae,Mallow Skipper,Insecta,325871
25840485,2018-10-23,2018-10-23,,Brisbane,1795288,roserobin,Rose Robin,2019-05-26 23:01:10 UTC,2021-12-30 03:02:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/25840485,https://inaturalist-open-data.s3.amazonaws.com/photos/40066188/medium.jpeg,,"","Caterpillar, Bronze Flat, Netrocoryne repanda, stripy mystery",1,0,false,,"Queensland, AU",-27.973065545,153.055585037,,,,,29680,obscured,,true,,"",Bronze Flat,Netrocoryne repanda,Bronze Flat,Insecta,368289
26060377,2019-05-30 10:48:51 AM EDT,2019-05-30,2019-05-30 14:48:51 UTC,Eastern Time (US & Canada),101301,steph_thecnidarian,Stephanie Michelle Soto,2019-05-30 14:52:39 UTC,2020-07-08 03:47:52 UTC,research,,https://www.inaturalist.org/observations/26060377,https://static.inaturalist.org/photos/40432455/medium.jpeg,,"",8 caterpillars on one Jamaican Dogwood,1,0,false,2,"Palmetto Bay, FL, USA",25.61528953,-80.3075175,9,,,,9,,,false,,,Hammock Skipper,Polygonus leo,Hammock Skipper,Insecta,69863
26363443,2019/06/01 5:31 PM EDT,2019-06-01,2019-06-01 21:31:00 UTC,Eastern Time (US & Canada),1211423,cameala,"",2019-06-04 01:18:43 UTC,2021-07-05 08:38:23 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/26363443,https://inaturalist-open-data.s3.amazonaws.com/photos/40931485/medium.jpg,,"",Caterpillar found on False Indigo planted in garden,1,0,false,,"Rothsville, PA 17543, USA",40.1509669406,-76.2278293142,2,,,,2,,,false,,,Wild Indigo Duskywing,Erynnis baptisiae,Wild Indigo Duskywing,Insecta,58478
26942222,Thu Jun 13 2019 18:52:41 GMT-0500 (CDT),2019-06-13,2019-06-13 23:52:41 UTC,Central Time (US & Canada),287989,sarahsarlo,,2019-06-13 23:55:40 UTC,2020-09-02 04:40:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26942222,https://inaturalist-open-data.s3.amazonaws.com/photos/41867675/medium.jpg,,"",Caterpillar ,1,0,false,3,"111 S McKinley St, Little Rock, AR, US",34.750827685,-92.3454705774,65,,,,65,,,false,,,Eastern Silver-spotted Skipper,Epargyreus clarus clarus,Eastern Silver-spotted Skipper,Insecta,84560
27478928,Sat Jun 22 2019 18:32:22 GMT-0400 (EDT),2019-06-22,2019-06-22 22:32:22 UTC,Eastern Time (US & Canada),1833082,sarapatton,Sara Patton,2019-06-23 02:38:27 UTC,2021-01-03 21:30:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/27478928,https://inaturalist-open-data.s3.amazonaws.com/photos/42759255/medium.jpg,,"","Found these caterpillars today on my False Indigo, Amorpha fruticosa.",1,0,false,3,"228 Mound St, The Plains, OH, US",39.3794496678,-82.1408575312,452,,,,452,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
28924558,2019/07/03 6:29 AM IST,2019-07-03,2019-07-03 00:59:00 UTC,Chennai,1994281,subhashpulikkal,SUBHASH PULIKKAL,2019-07-16 09:50:45 UTC,2019-07-16 10:30:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28924558,https://inaturalist-open-data.s3.amazonaws.com/photos/45114645/medium.jpg,,"",caterpillar,2,0,false,,"Vaniyambalam, Kerala, India",11.1870802902,76.2617187736,122,,,,122,,,false,,,Common Yellow-breasted Flat,Gerosis bhagava,Common Yellow-breasted Flat,Insecta,335217
28924564,2019/07/07 5:43 AM IST,2019-07-07,2019-07-07 00:13:00 UTC,Chennai,1994281,subhashpulikkal,SUBHASH PULIKKAL,2019-07-16 09:50:48 UTC,2019-07-16 10:29:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28924564,https://inaturalist-open-data.s3.amazonaws.com/photos/45114721/medium.jpg,,"",Caterpillar,2,0,false,,"Vaniyambalam, Kerala, India",11.18716449,76.2608604667,122,,,,122,,,false,,,Common Yellow-breasted Flat,Gerosis bhagava,Common Yellow-breasted Flat,Insecta,335217
29411479,Tue Jul 23 2019 18:15:42 GMT-0400 (EDT),2019-07-23,2019-07-23 22:15:42 UTC,Eastern Time (US & Canada),321928,gracejeschke,"",2019-07-23 23:07:16 UTC,2022-07-28 00:55:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29411479,https://inaturalist-open-data.s3.amazonaws.com/photos/45901080/medium.jpg,,"","Caterpillar in leaf shelter on Chenopodium album. Second photo, of leaf shelter in closed position, was taken after I opened it. ",1,0,false,3,"1 Bala Ave, Bala Cynwyd, PA, US",40.0008361117,-75.2285,65,,,,65,,,false,,,Common Sootywing,Pholisora catullus,Common Sootywing,Insecta,58479
29554960,2019/07/18 11:25 AM UTC,2019-07-18,,UTC,1706261,theivaprakashamhari,Theivaprakasham Hari,2019-07-26 03:34:06 UTC,2019-07-26 04:48:00 UTC,research,CC-BY,https://www.inaturalist.org/observations/29554960,https://inaturalist-open-data.s3.amazonaws.com/photos/46131014/medium.jpg,,"Butterflies of Chennai, Butterflies of IIT Madras",Third Instar Caterpillar,1,0,false,,"Indian Institute Of Technology, Chennai, Tamil Nadu, India",12.9921619692,80.2325427125,123,,,,123,,,false,,,Indian Palm Bob,Suastus gremius,Indian Palm Bob,Insecta,154731
29644425,Sat Jul 27 2019 12:01:00 GMT-0400 (EDT),2019-07-27,2019-07-27 16:01:00 UTC,Eastern Time (US & Canada),1836343,jessicaerin28,,2019-07-27 16:15:55 UTC,2020-12-23 19:12:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29644425,https://inaturalist-open-data.s3.amazonaws.com/photos/46274088/medium.jpg,,"","Caterpillar Hosts: Rice cutgrass (Leersia oryzoides); probably bluegrass (Poa pratensis) and others.
Adult Food: Nectar from flowers including red clover, purple vetch, thistles, selfheal, New York ironweed, blue vervain, common milkweed, swamp milkweed, dogbane, and New Jersey tea.
Females lay eggs singly; caterpillars eat leaves and live in leaf shelters. Caterpillars and chrysalids hibernate.
https://www.butterfliesandmoths.org/species/Polites-peckius
",1,0,false,3,"Meadow Gold Dr, Columbus, OH, US",39.9241809966,-83.0835083128,22,,,,22,,,false,,,Peck's Skipper,Polites peckius,Peck's Skipper,Insecta,133631
29816715,2019/07/29 1:32 PM CDT,2019-07-29,2019-07-29 18:32:00 UTC,Central Time (US & Canada),52316,molanic,"",2019-07-29 22:32:14 UTC,2020-02-15 16:58:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29816715,https://inaturalist-open-data.s3.amazonaws.com/photos/46553546/medium.jpeg,,iNat,"Found on Baptisia australis. I'm not entirely sure that this is the only caterpillar that looks like this and eats B. australis. But, I did find eggs on this plant before and raised them to adult butterflies which were  indeed Wild Indigo Duskywings. The caterpillars did look like this.",1,0,false,,"Illinois, US",41.8184323319,-88.064075426,30,,,,27723,obscured,,true,,,Wild Indigo Duskywing,Erynnis baptisiae,Wild Indigo Duskywing,Insecta,58478
